"","symbol","log2FoldChange","pvalue","padj"
"ENSG00000144228","SPOPL",0.505042886375397,4.13710846014712e-05,0.925429791450309
"ENSG00000078070","MCCC1",0.538812788426141,4.15486984181325e-05,0.929402834915206
"ENSG00000164172","MOCS2",-0.445577352676862,4.2392321976676e-05,0.948273850296266
"ENSG00000260802","SERTM2",4.88357805065903,4.25276614347581e-05,0.951301258634104
"ENSG00000135111","TBX3",-0.43953661781813,4.25357034459487e-05,0.951481150382426
"ENSG00000165675","ENOX2",0.546031507303429,4.28681662065654e-05,0.958918009874662
"ENSG00000145861","C1QTNF2",-0.976874515745656,4.29107503782136e-05,0.95987057521026
"ENSG00000174808","BTC",1.30033754083162,4.29779477332327e-05,0.961373712844681
"ENSG00000177054","ZDHHC13",0.588789441917723,4.33977241694952e-05,0.970763691947437
"ENSG00000125520","SLC2A4RG",-0.400121705512357,4.34543128705699e-05,0.972029524601777
"ENSG00000099622","CIRBP",-0.337529552479838,4.35471019791569e-05,0.97410512417176
"ENSG00000173418","NAA20",0.470429154923046,4.36737361933055e-05,0.976937804908051
"ENSG00000075618","FSCN1",-0.502579745951202,4.39515093357947e-05,0.983151312332391
"ENSG00000115946","PNO1",0.704775785334393,4.42668884270213e-05,0.99020602722404
"ENSG00000000003","TSPAN6",-0.381227063105215,0.000153286081093192,1
"ENSG00000000419","DPM1",0.206840376248012,0.065035431103125,1
"ENSG00000000457","SCYL3",0.0379543353898287,0.790436603691693,1
"ENSG00000000460","FIRRM",-0.088530921878195,0.756023886818979,1
"ENSG00000001036","FUCA2",-0.241042961091582,0.00675808792015102,1
"ENSG00000001084","GCLC",-0.0475897411106989,0.77519109505955,1
"ENSG00000001460","STPG1",-0.123909912875767,0.48890883256012,1
"ENSG00000001461","NIPAL3",-0.0410345668599508,0.690270796570637,1
"ENSG00000001497","LAS1L",-0.00402111211466011,0.96991689815403,1
"ENSG00000001561","ENPP4",0.225086772189457,0.295543739122673,1
"ENSG00000001617","SEMA3F",-0.250209768400055,0.0208008715302576,1
"ENSG00000001626","CFTR",-1.08669601760339,0.166443488537983,1
"ENSG00000001629","ANKIB1",-0.226647248185757,0.00513083479940871,1
"ENSG00000001630","CYP51A1",0.0126423916643585,0.967495828750436,1
"ENSG00000001631","KRIT1",-0.0366621302642664,0.722708956579622,1
"ENSG00000002016","RAD52",-0.310481199896653,0.0509930497162826,1
"ENSG00000002079",NA,-1.9781612373728,0.277963278106979,1
"ENSG00000002330","BAD",0.0890270517237028,0.56377140329423,1
"ENSG00000002549","LAP3",0.186692401460966,0.0783818979455473,1
"ENSG00000002586","CD99",0.0897814497701454,0.267641422035276,1
"ENSG00000002745","WNT16",-0.268215790155169,0.727902928287431,1
"ENSG00000002746","HECW1",0.102489126881384,0.60410362786665,1
"ENSG00000002822","MAD1L1",-0.160171878020912,0.225346932316641,1
"ENSG00000002919","SNX11",0.404421971062571,0.00376455904682705,1
"ENSG00000002933","TMEM176A",0.361113197620766,0.0135797390912591,1
"ENSG00000003056","M6PR",-0.072541165347903,0.432279122099052,1
"ENSG00000003137","CYP26B1",-0.897047973877776,0.00205181514220138,1
"ENSG00000003249","DBNDD1",-0.280248279024849,0.147173509317913,1
"ENSG00000003393","ALS2",0.171929520433649,0.0728544991404361,1
"ENSG00000003400","CASP10",-0.407996077954504,0.0705778883152904,1
"ENSG00000003436","TFPI",-0.19657938620514,0.190741523939921,1
"ENSG00000003509","NDUFAF7",-0.0510529401567728,0.706211829322203,1
"ENSG00000003756","RBM5",-0.188724021053608,0.0481189104836525,1
"ENSG00000003987","MTMR7",1.00487030685851,0.00652269743223885,1
"ENSG00000003989","SLC7A2",0.553331366350762,0.142011284248895,1
"ENSG00000004139","SARM1",-0.166307804765996,0.447854811618069,1
"ENSG00000004142","POLDIP2",0.143590560029725,0.0995908455230419,1
"ENSG00000004399","PLXND1",-0.0389705498709899,0.729972950536617,1
"ENSG00000004455","AK2",0.0301597671149218,0.801653434664959,1
"ENSG00000004468","CD38",-1.03182100897662,0.523174901144753,1
"ENSG00000004478","FKBP4",-0.0734076104018467,0.518407177971899,1
"ENSG00000004487","KDM1A",-0.299477709407216,0.000657614498441494,1
"ENSG00000004534","RBM6",-0.188117886520764,0.0404418331827561,1
"ENSG00000004660","CAMKK1",-0.565012266342982,0.0345612798093496,1
"ENSG00000004700","RECQL",0.368616565980267,0.000296558668532769,1
"ENSG00000004766","VPS50",-0.0302416497567417,0.787939796875083,1
"ENSG00000004776","HSPB6",-0.0738041020623409,0.411029716413894,1
"ENSG00000004777","ARHGAP33",-0.40904456029884,0.0547709055958712,1
"ENSG00000004779","NDUFAB1",0.104416160604463,0.413173432941967,1
"ENSG00000004838","ZMYND10",-0.414265852105958,0.450322770614989,1
"ENSG00000004846","ABCB5",-1.69756803017768,0.00216184816548681,1
"ENSG00000004864","SLC25A13",-0.000629599318074737,0.997087600113164,1
"ENSG00000004897","CDC27",0.054209527460969,0.538958488481967,1
"ENSG00000004961","HCCS",-0.146655216687823,0.270113315831134,1
"ENSG00000004975","DVL2",-0.320025798081485,0.00105632666715798,1
"ENSG00000005007","UPF1",0.239272792670088,0.00404461976267259,1
"ENSG00000005020","SKAP2",0.217581534071616,0.0475224616762471,1
"ENSG00000005022","SLC25A5",-0.0327432024155043,0.729727310638211,1
"ENSG00000005059","MCUB",0.0871013076760278,0.573078705977658,1
"ENSG00000005075","POLR2J",0.057018566519289,0.59957500696828,1
"ENSG00000005100","DHX33",0.360901694383735,0.00626568296966757,1
"ENSG00000005108","THSD7A",0.555688098219532,0.333261094042776,1
"ENSG00000005156","LIG3",-0.392551859193057,0.021734083983077,1
"ENSG00000005175","RPAP3",-0.223474301440406,0.101757972562436,1
"ENSG00000005187","ACSM3",0.0279780104587012,0.965144979834972,1
"ENSG00000005189","REXO5",-0.366002718605576,0.166862810045358,1
"ENSG00000005194","CIAPIN1",0.166405177435765,0.131692689660954,1
"ENSG00000005206","SPPL2B",0.0648016999228985,0.550493087036356,1
"ENSG00000005238","ATOSB",-0.18311323405493,0.0939942552562658,1
"ENSG00000005243","COPZ2",-0.0976005909744539,0.293012816591514,1
"ENSG00000005249","PRKAR2B",0.607406882129505,0.000761944717504187,1
"ENSG00000005302","MSL3",0.146125176084068,0.242939730473116,1
"ENSG00000005339","CREBBP",-0.101747495027338,0.319266757081988,1
"ENSG00000005379","TSPOAP1",0.240502683074887,0.201811538594481,1
"ENSG00000005381","MPO",0.188760225738691,0.856649120679759,1
"ENSG00000005436","GCFC2",0.148299369716375,0.266237447185367,1
"ENSG00000005448","WDR54",0.304278569797481,0.0758548910353403,1
"ENSG00000005469","CROT",-0.241897539924903,0.0715344815907717,1
"ENSG00000005471","ABCB4",-1.12039704979439,0.00157713881429429,1
"ENSG00000005483","KMT2E",0.0853482967254906,0.34385037739565,1
"ENSG00000005486","RHBDD2",-0.111635223143176,0.257922110386648,1
"ENSG00000005513","SOX8",-1.29162606300836,0.187522572760758,1
"ENSG00000005700","IBTK",-0.0553403148403216,0.571705386193294,1
"ENSG00000005801","ZNF195",-0.303722484351937,0.0490825515353242,1
"ENSG00000005810","MYCBP2",-0.0219297577631562,0.812845163825095,1
"ENSG00000005882","PDK2",-0.0673303963742714,0.565129373956023,1
"ENSG00000005884","ITGA3",0.348587576891115,0.00621383327657081,1
"ENSG00000005889","ZFX",0.0820653786496877,0.395622471422799,1
"ENSG00000005893","LAMP2",0.0670143222971252,0.376135572048054,1
"ENSG00000005955",NA,0.107858584711004,0.289315714614691,1
"ENSG00000005961","ITGA2B",-0.264590287490745,0.699125322548881,1
"ENSG00000006007","GDE1",0.168953005911133,0.0495287635142262,1
"ENSG00000006015","REX1BD",-0.0417853097466449,0.76139345431796,1
"ENSG00000006016","CRLF1",0.288712622865116,0.190485071008733,1
"ENSG00000006042","TMEM98",-0.0318048200044866,0.689575793950448,1
"ENSG00000006062","MAP3K14",-0.698213875194933,0.000361469414307567,1
"ENSG00000006125","AP2B1",0.0417029670476787,0.691375480580819,1
"ENSG00000006194","ZNF263",0.10120628220888,0.409349706629643,1
"ENSG00000006210","CX3CL1",1.31054035017144,0.0480798934690507,1
"ENSG00000006282","SPATA20",-0.109012467090578,0.218513466714139,1
"ENSG00000006327","TNFRSF12A",-0.256744179971062,0.222872266259256,1
"ENSG00000006432","MAP3K9",-0.116121746306779,0.888523127166783,1
"ENSG00000006453","BAIAP2L1",-0.208512214339191,0.209363668865955,1
"ENSG00000006459","KDM7A",-0.00772596898118702,0.966919974532428,1
"ENSG00000006468","ETV1",-0.263891572690047,0.207711667521117,1
"ENSG00000006530","AGK",0.00441827729249839,0.971950483462512,1
"ENSG00000006534","ALDH3B1",0.449277147245146,0.000133824457384999,1
"ENSG00000006606","CCL26",-0.183318715702918,0.843550043136392,1
"ENSG00000006625","GGCT",-0.163158085752596,0.306557362573696,1
"ENSG00000006634","DBF4",-0.358285973907206,0.0835368628423412,1
"ENSG00000006638","TBXA2R",-0.64432893699677,0.00738250425399393,1
"ENSG00000006652","IFRD1",-0.0435487159461853,0.645866284892762,1
"ENSG00000006695","COX10",0.224503749452585,0.175866571467014,1
"ENSG00000006704","GTF2IRD1",-0.22362149575307,0.140574431369035,1
"ENSG00000006712","PAF1",-0.20229262916368,0.0460756725302053,1
"ENSG00000006715","VPS41",-0.0629127619266605,0.467060725609416,1
"ENSG00000006740","ARHGAP44",-0.0478966799792247,0.880595393119248,1
"ENSG00000006744","ELAC2",0.164846633273577,0.122318308196683,1
"ENSG00000006747","SCIN",-0.114212978861363,0.929326156663964,1
"ENSG00000006756","ARSD",-0.004441255342428,0.972973280973036,1
"ENSG00000006757","PNPLA4",0.0161698577483153,0.929635955911698,1
"ENSG00000006788","MYH13",3.20284447382085,0.00036351419825847,1
"ENSG00000006831","ADIPOR2",0.242245312951335,0.00936421879819937,1
"ENSG00000006837","CDKL3",-0.742288193308443,0.173318242138481,1
"ENSG00000007001","UPP2",-1.77493407035747,0.256497071338699,1
